File Name,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Rolloff,Spectral_Bandwidth,Spectral_Flatness,Zero_Crossing_Rate,RMS_Energy,Label
6345-64257-0013,-293.3039,72.589516,-2.566536,26.776144,-15.604185,-25.014286,-24.529093,-15.527251,-5.6241436,-9.001823,5.3643484,3.4950478,-3.11873,1923.5554896402782,3467.83788071066,1618.91779857443,0.037360083,0.1643698445431472,0.054834913,clean
6345-64257-0014,-293.35367,78.373856,-2.24177,36.923817,-23.719942,-26.174427,-22.458654,-18.525942,-10.325308,-5.659648,6.755458,-3.1075332,1.8124965,1773.643266416119,3382.4903350515465,1594.3187025203295,0.030503275,0.13741845199742267,0.057711095,clean
6345-64257-0015,-299.1603,92.933075,-15.175225,26.505846,-19.041355,-25.9428,-25.233324,-17.93041,-7.7644935,-9.528209,5.97984,0.637491,2.5728905,1684.2227229888026,3216.0373263888887,1576.5797351886258,0.025510082,0.11572265625,0.04746187,clean
6345-64257-0016,-301.32242,82.01206,-5.5521126,21.560104,-13.294906,-22.671158,-26.519207,-18.855742,-5.3038554,-7.923352,3.1075764,4.905804,0.2653003,1888.7491192091147,3428.1767955801106,1599.662009398383,0.036159348,0.1590178263121547,0.045151163,clean
6345-64257-0017,-275.66266,66.979225,-7.303122,5.8566656,-18.179504,-18.873407,-25.719471,-20.635767,-0.092801295,-7.487338,6.450386,7.337879,1.9702822,2110.0317944982557,3672.4016853932585,1684.5272358461598,0.05611634,0.19242121664325842,0.06725989,clean
6345-64257-0018,-273.85547,78.39814,-8.322777,18.440664,-18.832438,-22.645485,-24.302597,-22.23723,-4.7729793,-8.28295,5.145486,4.2371306,-1.9900334,1925.764032028083,3374.0625,1568.0549788693568,0.038494967,0.17112630208333332,0.05775877,clean
6345-64257-0019,-275.93988,82.316505,-18.00247,13.563008,-17.475414,-25.219528,-25.184673,-19.128445,-1.0432085,-7.489579,4.18193,4.9217157,-2.1748118,1825.1737974348737,3320.3125,1557.5002808212575,0.031713795,0.1464117381198347,0.062239293,clean
6345-64257-0020,-315.8975,78.56678,-5.526758,22.35382,-13.789515,-20.327856,-20.021685,-14.523255,-4.9282327,-4.6781964,4.8159995,3.0476575,0.45568278,1892.946756889008,3531.4236111111113,1686.1342062654064,0.054969173,0.15299479166666666,0.0360844,clean
6345-93302-0000,-365.00363,83.559685,-16.737305,12.459968,-27.200394,-35.52439,-18.02659,-12.895424,-3.8607707,1.7654951,-5.8774033,-0.43262735,0.9376424,1736.9650130205757,2916.767799352751,1253.3812065902134,0.02163574,0.16416521288430422,0.04200691,clean
6345-93302-0001,-374.49347,75.728966,2.828288,24.82059,-25.602451,-39.672665,-24.445793,-9.3216715,-9.739321,-2.0482433,-5.511306,-1.1879326,1.5284699,1863.3468135804678,3192.1296296296296,1391.822964107065,0.023438856,0.17865849247685187,0.037783634,clean
6345-93302-0002,-386.18484,72.50561,6.5492845,32.554794,-23.051716,-45.015194,-21.582327,-10.791605,-11.984195,-2.1057003,-7.4354362,-0.15164854,1.6765964,1925.9509869341214,3283.203125,1390.9288513704416,0.023750057,0.1795364638506356,0.035199724,clean
6345-93302-0003,-365.08408,82.017525,-13.094832,22.962416,-19.118788,-37.476925,-21.729904,-10.056274,-5.940417,-2.7203865,-3.106891,0.5502649,-0.15196836,1702.3984689888837,2907.4692919075146,1264.121939655931,0.026746877,0.15617097182080925,0.044241965,clean
6345-93302-0004,-340.75253,85.80931,-24.672153,24.865149,-33.429077,-43.434017,-22.06883,-11.778002,-5.8746533,-2.3768058,-3.978862,-4.639993,1.2307054,1681.1675414459266,2936.6508152173915,1285.7688827560291,0.01969726,0.16089221014492755,0.049422055,clean
6345-93302-0005,-349.7561,75.06984,-9.9621315,29.592918,-24.478958,-46.66297,-25.083107,-11.121899,-8.46288,-1.3645215,-1.8476222,-2.64738,0.8304771,1673.2394464306926,2958.6950231481483,1248.4160572724816,0.020939702,0.14921513310185186,0.04497439,clean
6345-93302-0006,-402.52466,87.75238,2.8766224,12.812195,-17.321419,-37.643948,-20.9513,-14.48306,-4.4009604,0.08565378,-7.1796317,0.18203121,-1.9181776,1745.4471290018785,3069.6614583333335,1365.6006186051388,0.028218329,0.1693115234375,0.032571826,clean
6345-93302-0007,-331.0231,92.02677,-17.355412,31.644835,-34.10515,-42.96513,-30.032776,-16.603146,-4.9603715,-4.710845,1.5008026,-1.7518039,0.32391012,1506.9992742346035,2641.024178832117,1206.5595753159796,0.014675269,0.12080862226277372,0.05754442,clean
6345-93302-0008,-341.80215,47.202763,4.507856,27.87945,-24.498117,-34.009884,-17.61598,-9.266895,-7.6277623,-0.025183447,-3.9145536,1.651374,3.1428714,2017.1205437822084,3431.4236111111113,1466.773426930921,0.03812054,0.19197591145833334,0.05968476,clean
6345-93302-0009,-332.83374,83.814064,-12.2986145,22.663065,-31.039328,-39.490307,-20.702154,-11.123138,-9.312959,1.0549208,-7.7579536,-1.6749907,1.3646313,1839.0957409673804,3167.3177083333335,1339.4052874223128,0.026671967,0.1714324951171875,0.043484185,clean
6345-93302-0010,-361.395,89.47371,-14.322196,21.629913,-32.7794,-38.00941,-15.923302,-10.467997,-4.981,-0.92158073,-8.5750885,1.7655383,0.5573384,1701.1616909761265,2979.6875,1355.2553554822232,0.018782618,0.15105678013392856,0.04166836,clean
6345-93302-0011,-374.2815,93.5125,4.0401053,32.122517,-31.45852,-36.864605,-23.476343,-16.51852,-8.714318,-2.5021598,-4.207181,-3.1492233,3.7348406,1392.2369813701864,2526.819029850746,1255.7141848685292,0.006832021,0.11110949160447761,0.046917483,clean
6345-93302-0012,-351.84088,85.83536,-26.119581,25.402428,-31.400997,-41.72346,-16.903074,-7.8481655,-5.2394724,0.0646859,-6.211801,-1.2104741,-1.3251725,1682.1331985759716,2869.413642473118,1221.5259779870535,0.017352205,0.16457965809811828,0.040180046,clean
6345-93302-0013,-350.2689,61.09334,-11.306854,23.171822,-33.63608,-40.93859,-17.999048,-4.2322984,-12.345841,-1.2658249,-7.8198557,4.291004,1.6871014,1996.424127583823,3569.926697530864,1486.3188590965526,0.035789978,0.1869454089506173,0.0552699,clean
6345-93302-0014,-312.84595,53.75553,-22.417528,19.561832,-37.67145,-42.585022,-11.253427,-9.916385,-8.282148,0.60187614,-5.878503,1.6184632,-3.0586226,2101.2874516790102,3439.5042539267015,1357.3541806589215,0.025027772,0.1947066222185864,0.05744314,clean
6345-93302-0015,-321.53226,84.95385,-12.622838,6.691792,-31.831024,-40.18251,-21.181929,-13.671642,-7.442288,1.1061563,-9.893999,-0.22604302,0.86954015,1595.22556576147,2652.405753968254,1188.707062170775,0.019150587,0.14950706845238096,0.050888494,clean
6345-93302-0016,-369.70865,88.89024,-2.778878,27.722534,-31.08187,-43.59396,-29.017342,-11.643214,-6.6505404,-2.630532,-4.5723615,-2.912465,0.21944077,1634.9562654872882,2945.2384478672984,1295.468902272761,0.016985752,0.15284823015402843,0.03610726,clean
6345-93302-0017,-370.09744,64.955986,0.79185766,28.268856,-30.222826,-42.770584,-21.300032,-12.008462,-9.148055,-2.247987,-5.0978117,-1.1472158,-0.42200834,1822.95365847089,3269.4554004854367,1426.2637187513044,0.028814632,0.1629271275788835,0.03651289,clean
6345-93302-0018,-342.85925,78.836006,-5.3115425,32.75847,-33.418808,-41.74551,-18.090302,-17.0607,-11.118602,0.17156172,-4.383767,-2.0876534,-1.6918325,1487.3928504472572,2889.296069587629,1349.332218054742,0.01807408,0.10956880235180412,0.055505108,clean
6345-93302-0019,-391.8744,86.991844,-3.4940715,2.0150607,-18.503483,-31.295952,-25.694864,-11.825984,-5.5748553,-0.98646224,-5.274811,-0.14452638,2.4067261,1626.684965750081,2625.9765625,1156.2734842885714,0.029203057,0.15518798828125,0.054630253,clean
6345-93302-0020,-322.14624,60.002884,-23.836206,8.207804,-29.2507,-32.221947,-22.165504,-5.2672358,-6.857651,-1.3290379,-4.2578845,-4.8104105,3.9194934,1959.801152677132,3442.945075757576,1458.3739363545283,0.03581008,0.17289595170454544,0.052918866,clean
6345-93302-0021,-364.17175,76.281555,-26.607925,10.437724,-32.79578,-40.668915,-5.624595,-13.411031,-8.971418,0.40575066,-8.633807,-2.0630841,-4.589841,1753.6362511198415,3242.3023897058824,1442.455774756661,0.038027696,0.14426556755514705,0.044238795,clean
6345-93302-0022,-347.09103,73.510185,-11.094416,9.423093,-31.131933,-36.058025,-17.146465,-14.481492,-7.4037657,3.3173618,-8.494616,1.1541219,2.4027145,1744.135207969888,2795.6211419753085,1245.777508319415,0.021554878,0.16880666473765432,0.06871782,clean
6345-93302-0023,-326.896,71.962906,-9.364163,10.543508,-32.338737,-37.631424,-22.336927,-14.974716,-10.865396,0.15095353,-7.3605046,-1.3512259,0.30095616,1808.773271023077,3073.3381502890174,1347.4811084477578,0.025567455,0.15778822705924855,0.059790716,clean
6345-93302-0024,-368.3043,41.390877,-0.7116577,26.367483,-37.071243,-34.018017,-15.369992,-13.8089905,-14.074878,3.5877144,-6.767563,-1.421977,-0.24531588,2127.8424310944256,3665.72265625,1543.6026838487119,0.035504,0.195965576171875,0.04888194,clean
6345-93302-0025,-351.60532,63.177467,-25.4934,19.204077,-33.816856,-36.46211,-22.243675,-11.41958,-11.34122,0.6413172,-1.0503433,-1.1091082,0.43824935,1912.588771505795,3391.5591032608695,1438.5118693514355,0.035291385,0.16368567425271738,0.055557713,clean
6345-93302-0026,-326.4742,86.730255,-10.228789,18.635502,-25.113482,-43.184635,-28.132591,-12.533592,-10.150005,-0.8498521,-3.9993024,-4.4639173,1.8991263,1612.7031751889115,2911.090874233129,1300.0144605955556,0.022351768,0.1384082630368098,0.055143133,clean
6345-93302-0027,-304.4824,94.566444,-30.279554,29.455725,-32.661144,-45.55325,-26.652868,-12.833358,-7.90293,-3.891515,-4.222275,-8.005952,2.8269396,1489.4237823642752,2738.76710199005,1241.3461037055374,0.01196292,0.1143525536380597,0.059846032,clean
6345-93302-0028,-425.52518,65.89451,10.602703,-0.04531526,-27.855062,-28.102528,-17.710764,-10.954342,-5.4893456,1.650724,-2.7955716,5.1705694,0.50074023,2274.1308832523446,3832.9918032786886,1529.9721894542522,0.05469365,0.2318695568647541,0.031502068,clean
6345-93302-0029,-335.25662,81.53045,-11.569971,17.693163,-27.14331,-40.977512,-23.815273,-10.553199,-6.3711905,-0.41379434,-5.6547747,-2.2446437,1.2243174,1697.8723506075803,2919.7840632603406,1272.4342680664295,0.017997276,0.1590739526307786,0.051298834,clean
6345-93306-0000,-345.01944,96.40579,-1.3743248,9.988837,-16.094538,-38.946316,-27.076757,-23.891201,-7.031362,1.8434107,-0.55642265,-3.9823196,0.121304706,1588.5305260280043,2714.338375190259,1306.2603809693996,0.015860295,0.1467251712328767,0.053729627,clean
6345-93306-0001,-359.7818,86.17744,2.820421,10.15577,-17.05839,-35.3484,-25.005816,-22.308533,-8.556025,2.5312283,0.32875368,-3.7320354,0.06516725,1640.5283951948934,2862.9701327433627,1354.7413580425227,0.025139809,0.15197321798949115,0.048574302,clean
6345-93306-0002,-398.10257,104.0404,3.138828,3.0642364,-12.987176,-37.778725,-20.530632,-20.29163,-1.7688792,-1.311655,-4.8373995,-4.6586103,2.174941,1768.4603897072027,2858.9382763975154,1341.0676687308044,0.01897938,0.1852648243400621,0.032011785,clean
6345-93306-0003,-382.63205,90.49168,-1.8342614,13.1725445,-17.00905,-36.035942,-28.925411,-19.778437,1.2488883,-2.5912502,0.5981036,-1.5854608,-2.554612,1626.1457936239317,2855.6690705128203,1392.2203480169753,0.020792395,0.13890975560897437,0.0374727,clean
6345-93306-0004,-396.637,75.36791,2.373681,2.2954066,-17.475672,-27.715054,-16.536173,-19.252182,-2.9230382,-3.1103508,2.1405947,-1.7241894,1.55918,2036.0167656361255,3414.6875,1509.6296145810788,0.029075239,0.186181640625,0.034930542,clean
6345-93306-0005,-366.7228,61.14689,3.4620533,13.4053545,-20.243347,-36.481514,-23.706053,-15.03183,-3.7536523,-0.92492115,-4.9648952,-7.4416013,4.212998,2228.3935404069234,3837.643045774648,1576.7788573718651,0.030372607,0.21301785321302816,0.041121714,clean
6345-93306-0006,-371.59592,88.1796,8.412563,18.22673,-20.885149,-37.65164,-26.454979,-18.904903,-9.10912,-2.0287561,-1.3960073,-5.6403103,2.0850272,1774.6978003918782,3047.5802951388887,1365.584322818899,0.020319488,0.1627434624565972,0.046373546,clean
6345-93306-0007,-335.93713,79.56831,-3.7860706,2.120259,-20.646637,-37.093594,-26.098263,-22.72835,-8.511099,-1.2731278,2.1585689,-8.450301,-4.003173,1846.8028031421502,3193.37150621118,1491.9662547049884,0.02688394,0.17607239906832298,0.045158874,clean
6345-93306-0008,-348.87698,85.90442,-8.922245,12.685153,-21.919373,-40.6528,-24.454367,-16.086449,-8.4701605,-2.357918,1.2806157,-7.1573873,-0.25075608,1752.2988510392458,3207.5772849462364,1486.7644095782928,0.03362759,0.15480090725806453,0.038570177,clean
6345-93306-0009,-347.02173,88.25239,-24.119226,15.74383,-18.30962,-35.665993,-26.03498,-16.479057,-2.4294348,-0.9394317,-0.52826536,-5.5082393,-0.6617545,1673.3427061525545,3057.2916666666665,1350.5058117889898,0.026422374,0.15948109567901234,0.042397086,clean
6345-93306-0010,-350.45215,79.651215,-3.0737262,18.407984,-16.648201,-37.288013,-29.883883,-23.15047,-8.191622,-2.1787353,-0.94022906,-1.8833189,-1.8261045,1800.6883603355607,3174.4039017341042,1430.2979580934407,0.019508423,0.16376896676300579,0.045173895,clean
6345-93306-0011,-359.12982,76.6685,-19.287474,-1.4964716,-14.39729,-28.420378,-26.786545,-16.472641,-9.333172,-3.1494694,2.3470678,-3.654028,-1.7371658,1895.0249170700204,3225.643382352941,1385.2279268543139,0.03225114,0.16777128331801472,0.046426676,clean
6345-93306-0012,-372.885,92.33352,-3.4061189,14.070632,-23.73762,-31.341434,-26.211676,-27.539469,-6.4893956,2.4015305,1.7964538,-2.0917087,0.04882253,1647.914212512368,2889.178240740741,1368.1060245649905,0.035244144,0.14324122299382716,0.039540816,clean
6345-93306-0013,-335.7977,100.546814,-19.916466,11.4731865,-26.415125,-36.899033,-24.29279,-24.46724,-4.9111605,-1.3795326,0.40902528,-4.7203507,-2.1808357,1676.2150095650034,2862.7727440828403,1296.3354624845645,0.022930445,0.1529822716346154,0.046219878,clean
6345-93306-0014,-409.11078,88.544044,-11.708311,13.150561,-17.887634,-29.948658,-19.925344,-13.375085,-9.454833,1.2685512,6.8812985,-5.5146575,1.8637704,1818.1532214887632,3317.781690140845,1438.4178523969547,0.03434079,0.15070009903169015,0.02944597,clean
6345-93306-0015,-342.462,82.15426,0.27093482,3.4267175,-17.484678,-31.693888,-26.81454,-22.102041,-6.7566056,2.7242875,0.6900385,-4.0038304,-2.2131653,1682.5223873188713,2929.9868295019155,1335.6633445250577,0.023502119,0.14870502574233715,0.046280187,clean
6345-93306-0016,-350.7085,87.2479,-24.851952,11.283747,-21.13585,-30.127708,-27.261518,-21.327555,-1.821662,-0.3493848,-0.35028586,-7.585442,-1.2633344,1888.2312983665054,3352.627840909091,1489.9906157943408,0.030513005,0.17094652580492425,0.028730022,clean
6345-93306-0017,-325.609,73.75461,-10.57066,7.7715063,-21.253294,-34.31442,-27.477655,-22.970444,-6.826117,0.6187235,-2.0529206,-3.1421363,-2.4772122,1901.3777567196362,3151.3087606837607,1340.0665954164117,0.02020041,0.1825775407318376,0.053099502,clean
6345-93306-0018,-337.11884,88.00422,-17.951841,12.264612,-18.496668,-33.787373,-26.524405,-24.471876,-8.0651245,1.0331194,-0.9449331,-7.5074058,-2.0851638,1606.356255146733,2766.870471014493,1264.9588554575782,0.02129245,0.13495315330615942,0.050860494,clean
6345-93306-0019,-366.81024,57.73671,10.463164,19.040798,-17.887732,-29.416676,-26.18593,-18.694714,-10.600106,0.85453916,1.0707608,-3.4142563,-0.2901624,2008.7925508089565,3348.6002604166665,1435.50884427068,0.032666817,0.1900146484375,0.043993782,clean
6345-93306-0020,-375.8752,73.831726,-4.066064,-4.0345864,-13.915678,-29.931164,-20.827765,-13.336646,-2.5863602,3.0814626,-1.6386826,-4.814405,0.6887395,1923.1322049303537,3252.1475118483413,1432.752147059938,0.033838842,0.190084882257109,0.033140514,clean
6345-93306-0021,-361.22064,94.33991,-15.059111,13.872683,-29.16285,-31.7947,-16.60883,-33.2617,-4.4905624,2.7073364,-0.72733,-4.673835,-0.3828491,1647.594912686994,2884.7163865546217,1298.101888549404,0.021831699,0.14788767069327732,0.046090957,clean
6345-93306-0022,-358.22232,94.877174,-3.5709853,10.933763,-14.816381,-25.28343,-21.841856,-17.522055,-2.350215,3.8237317,-0.18489316,-2.7115626,-0.4894949,1668.5016877133999,2925.4598496835442,1344.387469336961,0.02080418,0.15119412579113925,0.03755436,clean
6345-93306-0023,-341.72116,87.69158,0.23397852,8.448492,-20.659895,-37.29852,-26.26253,-23.659782,-10.6394205,2.646726,1.9956595,-0.77167803,0.58816403,1541.8459333970427,2643.3204177897574,1269.1507139312343,0.018439893,0.1403472982648248,0.0534417,clean
6345-93306-0024,-329.42566,53.60091,17.04956,6.2470074,-15.145233,-31.02045,-32.159283,-23.898624,-13.685139,-0.51909745,0.9608598,1.6565167,-0.54009956,2190.6543293731725,3655.8500426621163,1530.1598259138414,0.025260411,0.22392778103668942,0.06257533,clean
6345-93306-0025,-340.124,73.30332,0.17940633,11.906639,-20.25032,-35.735725,-31.212463,-22.374722,-7.492988,1.7084687,4.6573663,-1.2301677,0.704477,2068.0029984959106,3527.051592797784,1473.1554607581604,0.030456007,0.20938203341412742,0.046339158,clean
652-129742-0000,-322.58606,98.187935,5.969358,26.596962,1.797361,13.575836,-9.510931,0.72229123,6.162875,0.5196569,3.3741221,5.756523,-0.21477723,1486.4758964353039,2844.080687830688,1495.8911825577866,0.018447023,0.08814639136904762,0.04070518,clean
652-129742-0001,-280.67105,94.34408,5.556838,32.834995,1.907454,12.439716,-12.831398,2.930117,2.559631,-2.9318173,1.2062284,3.252152,-2.3262782,1635.6777147255273,3082.4204335793356,1550.733730088591,0.024935916,0.09313018911439114,0.045132276,clean
652-129742-0002,-275.70746,88.75019,3.261522,31.194157,2.8552446,14.983978,-8.284789,-0.06159924,1.977378,-2.0653198,2.5610662,5.6310086,-4.362472,1714.164271206363,3166.8238146551726,1507.2142173138561,0.030075695,0.11137021821120689,0.049047478,clean
652-129742-0003,-262.18155,96.66443,3.1056132,28.900364,0.42804158,5.136531,-9.491723,6.019735,2.6424766,1.7381328,1.6538064,6.3410745,-2.5319362,1431.678164655325,2705.2754790940767,1461.7687479990013,0.020544361,0.08216055095818815,0.05748885,clean
652-129742-0004,-249.12202,103.43647,-7.906733,29.555498,2.3070452,12.443302,-11.100778,2.5375142,4.188623,2.171565,-0.047777217,5.8426065,-0.47229052,1542.3526956463486,2838.915358744395,1442.2733893815794,0.029449437,0.09319603068946189,0.055464074,clean
652-129742-0005,-261.19736,100.23047,2.6657372,34.554913,-0.37662858,8.295505,-9.476499,1.5897543,4.0737376,-3.4619176,0.13604411,6.5324073,-4.6583896,1552.444069847461,2888.921210106383,1493.6779777834631,0.024956685,0.08729325964095745,0.05127991,clean
652-129742-0006,-282.1739,103.00246,6.5879726,27.178904,-2.7561796,7.812284,-8.884248,2.6003442,4.546782,-0.42707044,0.73444265,4.872104,-1.8665801,1473.847134554699,2693.0098684210525,1446.9705762614124,0.019172492,0.08630071271929825,0.047292423,clean
652-129742-0007,-273.83685,92.39541,-1.2829036,29.964745,3.132825,18.01388,-11.951371,-0.0705707,4.9494357,-0.37349626,1.040592,6.4955964,-0.15290661,1719.711454805064,3090.9926470588234,1476.2491242802912,0.027996356,0.1039624183006536,0.04453231,clean
652-129742-0008,-290.76202,112.55001,8.460182,24.185144,-11.484316,3.129685,-9.414224,1.287979,3.4433997,-4.203423,3.406609,7.3733244,-2.3975725,1307.760215262121,2454.933449074074,1371.3107128244299,0.015727693,0.07892523871527778,0.054455366,clean
652-129742-0009,-266.60788,101.030624,-2.8742402,30.059286,-0.16595961,8.391138,-11.10289,5.5972605,3.5866961,0.55619854,1.6559353,7.182397,-2.6745331,1543.3111076915372,2792.7274027459953,1421.2203501023791,0.022745363,0.09330641268592678,0.050255336,clean
652-129742-0010,-265.11172,98.25691,-1.3867574,32.487034,-3.7062624,13.327876,-6.0182824,-0.11092439,4.3663297,-1.2042623,-1.8513016,6.8233266,-5.9821024,1592.9881119265262,2937.0619158878503,1464.8850853973056,0.027502695,0.09175124123831775,0.050618295,clean
652-129742-0011,-270.4542,101.96114,3.8196607,28.284319,-2.1154456,10.586797,-10.567056,5.601228,1.6157949,-4.5003095,-1.7012548,6.5110784,-0.16255961,1567.4899715000183,2957.372572815534,1503.9814382964792,0.026664807,0.09078238774271845,0.050770838,clean
652-129742-0012,-306.2347,87.8118,10.11482,26.718039,-1.9807369,10.936226,-8.776122,3.4346848,4.9152975,-0.33327407,4.9542155,6.0356975,-2.9220533,1668.1406248698058,3095.8172250859106,1552.9681732952622,0.025239013,0.09710420693728522,0.04482884,clean
652-129742-0013,-266.55017,108.13636,-2.5735857,33.382153,1.8137139,9.103548,-11.395512,1.1421438,3.779541,-2.7974281,-0.8548269,6.7909017,-3.2701666,1492.5991862385513,2803.0007102272725,1455.949786715548,0.02494334,0.08781016956676137,0.049814865,clean
652-129742-0014,-294.63956,96.85682,-0.5103306,35.271297,2.5046456,8.713642,-10.312571,1.4020704,2.9633603,0.44364908,-1.0125607,7.8140016,-0.9229666,1434.8081681591061,2860.2570564516127,1501.1246446165308,0.01891533,0.07603405367943548,0.051102642,clean
652-129742-0015,-258.54712,96.21714,9.125869,32.739037,-2.9598908,8.214951,-8.917092,2.2554667,2.2623596,-2.479707,0.96500164,5.8253937,-2.8036554,1610.123088324353,2963.9015921409214,1490.8349335937387,0.028081061,0.09908007283197832,0.053504314,clean
652-129742-0016,-302.1744,81.16354,5.5118017,31.47087,4.52037,12.588178,-9.910234,1.8281071,5.270886,1.7918047,1.4181178,5.171585,-0.8521587,1745.7752480276204,3215.8125,1535.5212084022626,0.030254658,0.10639453125,0.044185486,clean
652-129742-0017,-263.31168,86.52776,3.8314776,32.078117,2.4285114,9.1607065,-13.558087,5.8993907,5.0380025,3.2383718,0.08118364,6.908139,-1.636421,1762.5945675223427,3160.703855140187,1553.0678934854652,0.03275461,0.10688795998831775,0.05073963,clean
652-129742-0018,-263.16833,86.41446,11.3854,27.527885,-0.8792739,11.335289,-14.955435,4.9494367,4.181228,-1.3531662,0.9357914,3.323439,0.06459595,1900.1461801621197,3420.3306686046512,1584.580548044134,0.035646908,0.13297147529069767,0.050569423,clean
652-129742-0019,-369.6785,108.41189,6.437473,36.8099,7.213354,3.8100426,-7.6469226,8.991624,4.680419,-1.3678951,1.7069504,6.773903,-1.5636014,1231.5106698929524,2516.512784090909,1436.7720836748786,0.009094752,0.05136385830965909,0.033446684,clean
652-129742-0020,-269.51807,98.3203,-2.3922038,33.046375,3.137839,7.5867376,-7.03372,5.805434,2.6564465,-0.59365195,-1.7832624,9.588112,-1.6554676,1552.127168591649,2792.1099290780144,1430.9767894317831,0.02438195,0.0918626717641844,0.0500414,clean
652-130726-0000,-273.004,88.68309,10.389376,25.653803,-0.697145,18.595829,-13.548886,-1.4345222,4.2754726,-3.9994833,4.970413,5.4705772,-1.9993218,1759.0473939325248,3252.7083333333335,1595.1411159502682,0.032306597,0.11267795138888889,0.04261698,clean
652-130726-0001,-241.80309,97.94475,2.736577,30.570084,-3.110437,13.691866,-12.529618,-0.54872847,3.4463208,-5.12667,4.1006103,5.393487,-4.2376795,1722.3214907827485,3175.137867647059,1529.4002513087544,0.030537572,0.10517865349264706,0.048531387,clean
652-130726-0002,-253.39664,101.73479,3.3557923,23.922573,-2.2843606,14.042181,-12.0670805,-1.3899921,3.0823867,-5.0201006,3.2748287,4.0419035,-4.137973,1645.1259859552833,2978.7406394009217,1475.274031984838,0.029190829,0.1036236319124424,0.046428215,clean
652-130726-0003,-244.38852,111.322685,-0.37806594,27.856985,-2.288709,9.668898,-13.8913,1.3376993,-2.722567,-5.2660475,1.5074904,4.260003,-4.6811624,1496.5339626445927,2789.769158291457,1440.7258649522307,0.019844437,0.09277589117462312,0.049924295,clean
652-130726-0004,-249.16621,112.265854,2.1008885,26.37431,-2.6587684,11.077005,-12.656951,0.93498397,2.192508,-4.7280445,1.3293711,4.9084516,-5.505076,1450.3968478720133,2652.3271980932204,1430.2341033552434,0.020693237,0.08586818889036017,0.051553532,clean
652-130726-0005,-258.1016,101.16636,4.830141,32.44584,2.1754878,12.909776,-15.125409,1.6151605,2.1435752,-3.599137,0.99189764,3.174783,-5.1128497,1583.1175723257898,2920.6326452599387,1476.541331754939,0.023232196,0.0959823561735474,0.04822443,clean
652-130726-0006,-232.83339,93.80612,-4.7498665,38.514362,3.671313,8.343154,-14.105475,2.169242,1.8347584,-0.43993923,0.0011266511,4.5995054,-1.5430259,1675.519381699336,3125.134698275862,1526.368752973647,0.02957001,0.10114156788793104,0.053195667,clean
652-130726-0007,-271.07413,111.16177,9.860076,22.706467,-9.79407,8.65655,-8.925403,3.6638517,5.5959826,-5.723413,5.696606,5.964155,-4.115923,1459.3073447294548,2738.8466282894738,1472.9783035937419,0.02299358,0.0784912109375,0.04653969,clean
652-130726-0008,-271.99786,115.35582,-0.5495813,22.422543,-1.6682196,11.946883,-12.751277,4.266704,3.2275348,-1.3826733,2.574116,5.7881093,-1.8156655,1374.9801951088875,2573.8563144329896,1427.3926990488503,0.018090218,0.07525739637027491,0.044130526,clean
652-130726-0009,-241.27249,90.6499,4.1728244,28.289015,0.14045092,13.591821,-13.371499,3.4373813,4.0369115,-0.82407945,3.9850783,2.7830622,-1.3085412,1721.5553549413642,3252.0833333333335,1602.4954075702242,0.03014801,0.09713948567708333,0.049884092,clean
652-130726-0010,-264.1564,93.10634,11.560218,28.184134,1.2819401,9.817607,-10.341334,3.8403263,3.805736,-4.3403854,2.72594,3.6505003,-3.0124495,1667.846072541256,3117.9505813953488,1577.7452836982825,0.031283546,0.10032249273255814,0.047581054,clean
652-130726-0011,-242.95848,103.04757,-1.8208104,29.31717,1.4070257,9.638669,-12.760051,2.633712,2.7308507,-2.4587357,3.1859999,4.740787,-3.668556,1583.655668401691,2962.0460304054054,1483.2468350442296,0.02760028,0.09414837811444257,0.051269345,clean
652-130726-0012,-269.63834,98.82514,3.0772796,22.013386,2.7910295,15.570049,-11.816844,2.0774615,1.1728601,-2.291199,1.3943782,6.342722,-0.9817886,1610.1740016584793,2911.9162087912086,1498.2043144594832,0.028890546,0.09936791723901099,0.04570989,clean
652-130726-0013,-252.25381,88.59114,1.9401965,40.201984,3.7976074,8.22625,-11.004465,1.8668772,5.786473,-4.196431,0.59679043,0.886154,-4.1867967,1786.798078291323,3305.9038173652693,1546.825803947992,0.03689724,0.11333972679640719,0.050988145,clean
652-130726-0014,-259.073,86.68223,8.462809,31.344603,-0.56697094,5.4267344,-13.360187,6.4762616,2.0563257,-5.1171985,5.360267,2.7718427,-4.87574,1740.5075731730244,3243.4111445783133,1541.37089048795,0.030300427,0.10989563723644578,0.04940627,clean
652-130726-0015,-265.49896,99.058876,4.9111047,29.757633,2.3941898,9.204252,-11.189799,4.8090014,-0.6246212,-1.9459045,2.2408175,3.3710258,-3.2595458,1463.497637064766,2814.339803754266,1504.1158768078376,0.023720218,0.07972316286262798,0.043779925,clean
